Scalar,data,"SurfaceValue(Surface(PDF_Geometry_3), VOLTAGE)",
NumElems,334,,
3.50E-07,-2.11E-03,5.54E-07,"		8.4745977989476795e-01"
3.00E-07,-2.11E-03,5.50E-07,"		8.5123365613282331e-01"
3.50E-07,-2.11E-03,5.52E-07,"		8.4936502337452935e-01"
4.00E-07,-2.11E-03,5.54E-07,"		8.4710302897824408e-01"
4.00E-07,-2.11E-03,5.64E-07,"		8.3610672443434608e-01"
3.50E-07,-2.11E-03,5.64E-07,"		8.3674782941046733e-01"
3.50E-07,-2.11E-03,5.61E-07,"		8.3946736695346658e-01"
3.00E-07,-2.11E-03,5.64E-07,"		8.3730362383268053e-01"
3.00E-07,-2.11E-03,5.61E-07,"		8.3997863277548146e-01"
3.00E-07,-2.11E-03,5.59E-07,"		8.4251399500777824e-01"
4.00E-07,-2.11E-03,5.64E-07,"		8.3610672443434608e-01"
3.50E-07,-2.11E-03,5.61E-07,"		8.3946736695346658e-01"
4.00E-07,-2.11E-03,5.61E-07,"		8.3891151033580069e-01"
3.00E-07,-2.11E-03,5.59E-07,"		8.4251399500777824e-01"
3.50E-07,-2.11E-03,5.59E-07,"		8.4210894198803998e-01"
4.00E-07,-2.11E-03,5.59E-07,"		8.4162755848561011e-01"
4.00E-07,-2.11E-03,5.67E-07,"		8.3217576068031063e-01"
3.50E-07,-2.11E-03,5.66E-07,"		8.3468893608661543e-01"
4.00E-07,-2.11E-03,5.66E-07,"		8.3405992547489793e-01"
3.00E-07,-2.11E-03,5.64E-07,"		8.3730362383268053e-01"
3.50E-07,-2.11E-03,5.64E-07,"		8.3674782941046733e-01"
4.00E-07,-2.11E-03,5.64E-07,"		8.3610672443434608e-01"
4.00E-07,-2.11E-03,5.67E-07,"		8.3217576068031063e-01"
3.50E-07,-2.11E-03,5.69E-07,"		8.3036389325201454e-01"
3.50E-07,-2.11E-03,5.66E-07,"		8.3468893608661543e-01"
3.00E-07,-2.11E-03,5.71E-07,"		8.2869305179259212e-01"
3.00E-07,-2.11E-03,5.67E-07,"		8.3265075809623801e-01"
3.00E-07,-2.11E-03,5.64E-07,"		8.3730362383268053e-01"
4.00E-07,-2.11E-03,5.67E-07,"		8.3217576068031063e-01"
4.00E-07,-2.11E-03,5.69E-07,"		8.2999963966776658e-01"
3.50E-07,-2.11E-03,5.69E-07,"		8.3036389325201454e-01"
4.00E-07,-2.11E-03,5.71E-07,"		8.2769760366577028e-01"
3.50E-07,-2.11E-03,5.71E-07,"		8.2823357825615262e-01"
3.00E-07,-2.11E-03,5.71E-07,"		8.2869305179259212e-01"
4.00E-07,-2.11E-03,5.75E-07,"		8.2287071815846646e-01"
4.00E-07,-2.12E-03,5.76E-07,"		8.2060496987379139e-01"
3.50E-07,-2.12E-03,5.76E-07,"		8.2129013738601753e-01"
4.00E-07,-2.12E-03,5.78E-07,"		8.1820744133994150e-01"
3.50E-07,-2.12E-03,5.78E-07,"		8.1897017918343251e-01"
3.00E-07,-2.12E-03,5.78E-07,"		8.1962525905121097e-01"
3.00E-07,-2.11E-03,5.75E-07,"		8.2400295166288162e-01"
3.50E-07,-2.11E-03,5.75E-07,"		8.2348483522398830e-01"
3.00E-07,-2.12E-03,5.76E-07,"		8.2180881215362978e-01"
4.00E-07,-2.11E-03,5.75E-07,"		8.2287071815846646e-01"
3.50E-07,-2.12E-03,5.76E-07,"		8.2129013738601753e-01"
3.00E-07,-2.12E-03,5.78E-07,"		8.1962525905121097e-01"
3.00E-07,-2.11E-03,5.75E-07,"		8.2400295166288162e-01"
3.50E-07,-2.11E-03,5.73E-07,"		8.2585022898417648e-01"
3.50E-07,-2.11E-03,5.75E-07,"		8.2348483522398830e-01"
4.00E-07,-2.11E-03,5.71E-07,"		8.2769760366577028e-01"
4.00E-07,-2.11E-03,5.73E-07,"		8.2529674440771550e-01"
4.00E-07,-2.11E-03,5.75E-07,"		8.2287071815846646e-01"
3.00E-07,-2.11E-03,5.75E-07,"		8.2400295166288162e-01"
3.00E-07,-2.11E-03,5.73E-07,"		8.2636598007899020e-01"
3.50E-07,-2.11E-03,5.73E-07,"		8.2585022898417648e-01"
3.00E-07,-2.11E-03,5.71E-07,"		8.2869305179259212e-01"
3.50E-07,-2.11E-03,5.71E-07,"		8.2823357825615262e-01"
4.00E-07,-2.11E-03,5.71E-07,"		8.2769760366577028e-01"
3.00E-07,-2.12E-03,5.84E-07,"		8.1064139755139364e-01"
3.00E-07,-2.12E-03,5.81E-07,"		8.1514805212457309e-01"
3.50E-07,-2.12E-03,5.81E-07,"		8.1449781466014015e-01"
3.00E-07,-2.12E-03,5.78E-07,"		8.1962525905121097e-01"
3.50E-07,-2.12E-03,5.78E-07,"		8.1897017918343251e-01"
4.00E-07,-2.12E-03,5.78E-07,"		8.1820744133994150e-01"
4.00E-07,-2.12E-03,5.84E-07,"		8.0911372213687838e-01"
3.50E-07,-2.12E-03,5.84E-07,"		8.0993649953811875e-01"
4.00E-07,-2.12E-03,5.81E-07,"		8.1367880625400468e-01"
3.00E-07,-2.12E-03,5.84E-07,"		8.1064139755139364e-01"
3.50E-07,-2.12E-03,5.81E-07,"		8.1449781466014015e-01"
4.00E-07,-2.12E-03,5.78E-07,"		8.1820744133994150e-01"
3.00E-07,-2.12E-03,5.87E-07,"		8.0571727731026777e-01"
3.00E-07,-2.12E-03,5.85E-07,"		8.0824663902927152e-01"
3.50E-07,-2.12E-03,5.85E-07,"		8.0752445890632363e-01"
3.00E-07,-2.12E-03,5.84E-07,"		8.1064139755139364e-01"
3.50E-07,-2.12E-03,5.84E-07,"		8.0993649953811875e-01"
4.00E-07,-2.12E-03,5.84E-07,"		8.0911372213687838e-01"
3.00E-07,-2.12E-03,5.87E-07,"		8.0571727731026777e-01"
3.50E-07,-2.12E-03,5.85E-07,"		8.0752445890632363e-01"
3.50E-07,-2.12E-03,5.88E-07,"		8.0232939791176272e-01"
4.00E-07,-2.12E-03,5.84E-07,"		8.0911372213687838e-01"
4.00E-07,-2.12E-03,5.87E-07,"		8.0425172251678345e-01"
4.00E-07,-2.12E-03,5.90E-07,"		7.9862653062850530e-01"
3.00E-07,-2.12E-03,5.87E-07,"		8.0571727731026777e-01"
3.50E-07,-2.12E-03,5.88E-07,"		8.0232939791176272e-01"
3.00E-07,-2.12E-03,5.88E-07,"		8.0302650097206263e-01"
4.00E-07,-2.12E-03,5.90E-07,"		7.9862653062850530e-01"
3.50E-07,-2.12E-03,5.90E-07,"		7.9947743425609441e-01"
3.00E-07,-2.12E-03,5.90E-07,"		8.0021011258473340e-01"
3.00E-07,-2.12E-03,5.90E-07,"		8.0021011258473340e-01"
3.50E-07,-2.12E-03,5.92E-07,"		7.9480420284274456e-01"
3.00E-07,-2.12E-03,5.92E-07,"		7.9530205138841814e-01"
4.00E-07,-2.12E-03,5.93E-07,"		7.8959774678375716e-01"
3.50E-07,-2.12E-03,5.94E-07,"		7.9040186706097848e-01"
3.00E-07,-2.12E-03,5.94E-07,"		7.9105712581612031e-01"
4.00E-07,-2.12E-03,5.93E-07,"		7.8959774678375716e-01"
3.50E-07,-2.12E-03,5.92E-07,"		7.9480420284274456e-01"
4.00E-07,-2.12E-03,5.92E-07,"		7.9386139920072085e-01"
3.00E-07,-2.12E-03,5.90E-07,"		8.0021011258473340e-01"
3.50E-07,-2.12E-03,5.90E-07,"		7.9947743425609441e-01"
4.00E-07,-2.12E-03,5.90E-07,"		7.9862653062850530e-01"
3.00E-07,-2.12E-03,6.00E-07,"		7.7720732334689668e-01"
3.00E-07,-2.12E-03,5.98E-07,"		7.7981910458715142e-01"
3.50E-07,-2.12E-03,6.00E-07,"		7.7639551826217457e-01"
3.00E-07,-2.12E-03,5.97E-07,"		7.8252442751362972e-01"
3.50E-07,-2.12E-03,5.98E-07,"		7.7900396447498943e-01"
4.00E-07,-2.12E-03,6.00E-07,"		7.7541401089223649e-01"
4.00E-07,-2.12E-03,5.97E-07,"		7.8101167939143989e-01"
4.00E-07,-2.12E-03,5.98E-07,"		7.7806853203535442e-01"
3.50E-07,-2.12E-03,5.97E-07,"		7.8184482440649605e-01"
4.00E-07,-2.12E-03,6.00E-07,"		7.7541401089223649e-01"
3.50E-07,-2.12E-03,5.98E-07,"		7.7900396447498943e-01"
3.00E-07,-2.12E-03,5.97E-07,"		7.8252442751362972e-01"
3.00E-07,-2.12E-03,5.94E-07,"		7.9105712581612031e-01"
3.50E-07,-2.12E-03,5.95E-07,"		7.8674646374902424e-01"
3.00E-07,-2.12E-03,5.95E-07,"		7.8740721494193222e-01"
4.00E-07,-2.12E-03,5.97E-07,"		7.8101167939143989e-01"
3.50E-07,-2.12E-03,5.97E-07,"		7.8184482440649605e-01"
3.00E-07,-2.12E-03,5.97E-07,"		7.8252442751362972e-01"
4.00E-07,-2.12E-03,5.97E-07,"		7.8101167939143989e-01"
3.50E-07,-2.12E-03,5.95E-07,"		7.8674646374902424e-01"
4.00E-07,-2.12E-03,5.95E-07,"		7.8594251353031552e-01"
3.00E-07,-2.12E-03,5.94E-07,"		7.9105712581612031e-01"
3.50E-07,-2.12E-03,5.94E-07,"		7.9040186706097848e-01"
4.00E-07,-2.12E-03,5.93E-07,"		7.8959774678375716e-01"
